"","AdID","CategoryID","IsClick","Position","ParentCategoryID"
"21586",13595102,22,0,1,3
"21587",25821582,22,0,7,3
"21588",30658974,22,0,8,3
"21589",6292274,60,0,8,3
"21590",6720757,60,0,1,3
"21591",10534791,60,0,7,3
"21592",11425670,60,0,2,3
"21593",23722728,60,0,6,3
"21594",1659261,27,0,7,9
"21595",6012449,27,0,8,9
"21596",27416653,27,0,6,9
"21597",28569022,27,0,1,9
"21598",30431075,27,0,2,9
"21599",26598599,4,0,1,2
"21600",10661927,34,0,7,6
"21601",17208361,34,0,2,6
"21602",35057197,34,0,1,6
"21603",28384839,34,0,1,6
"21604",35016126,34,0,7,6
"21605",35675874,14,0,2,6
"21606",647414,46,0,7,8
"21607",31284357,59,0,2,8
"21608",32579760,46,0,1,8
"21609",2763257,34,0,7,6
"21610",7829931,34,0,6,6
"21611",27589469,34,0,2,6
"21612",32920745,34,0,8,6
"21613",34731078,34,0,1,6
"21614",7694697,45,0,2,8
"21615",14983885,46,0,7,8
"21616",27949654,46,0,1,8
"21617",6502319,46,0,6,8
"21618",11801992,46,0,1,8
"21619",19234970,46,0,8,8
"21620",20058023,46,0,7,8
"21621",26954893,46,0,2,8
"21622",13448130,34,0,1,6
"21623",476958,47,0,7,3
"21624",18721539,47,0,1,3
"21625",23102269,47,0,2,3
"21626",6110918,22,0,7,3
"21627",11387160,22,0,1,3
"21628",17290346,22,0,2,3
"21629",967820,2,0,6,12
"21630",2902233,2,0,7,12
"21631",22775995,2,0,8,12
"21632",24650154,2,0,2,12
"21633",31565576,2,0,1,12
"21634",2870597,60,0,7,3
"21635",13026050,60,0,1,3
"21636",34225481,60,0,2,3
"21637",13951332,47,0,1,3
"21638",5734596,50,0,1,9
"21639",8926414,50,0,2,9
"21640",29446732,50,0,7,9
"21641",1768661,47,0,7,3
"21642",5975889,47,0,6,3
"21643",15943281,47,0,2,3
"21644",18402854,47,0,1,3
"21645",19970891,47,0,8,3
"21646",16232388,22,0,1,3
"21647",21597708,22,0,7,3
"21648",24751368,22,0,2,3
"21649",28225258,38,0,7,9
"21650",29857850,38,0,1,9
"21651",125422,43,0,2,6
"21652",22135369,34,0,7,6
"21653",23905439,34,0,1,6
"21654",4418012,59,0,8,8
"21655",9840503,46,0,7,8
"21656",11801992,46,0,1,8
"21657",12748951,59,0,2,8
"21658",19486340,31,0,6,8
"21659",2610042,9,0,7,9
"21660",14178815,9,0,1,9
"21661",20759764,9,0,2,9
"21662",19431132,4,0,1,2
"21663",20505233,4,0,7,2
"21664",6522297,36,0,1,12
"21665",34063621,36,0,2,12
"21666",17444820,34,0,6,6
"21667",25060101,34,0,1,6
"21668",25545613,34,0,2,6
"21669",27927411,34,0,7,6
"21670",31432987,34,0,8,6
"21671",3506629,43,0,8,6
"21672",4835839,34,0,7,6
"21673",7532491,34,0,2,6
"21674",22970081,14,0,6,6
"21675",24732839,34,0,1,6
"21676",4904031,35,0,7,9
"21677",10902645,35,0,8,9
"21678",13023099,35,0,2,9
"21679",15245523,35,0,6,9
"21680",29135166,35,0,1,9
"21681",479713,26,0,7,12
"21682",14471580,26,0,8,12
"21683",22845159,26,0,2,12
"21684",24071148,26,0,1,12
"21685",34801285,26,0,6,12
"21686",6375939,60,0,8,3
"21687",20397552,22,0,6,3
"21688",25530282,22,0,2,3
"21689",30497913,22,0,7,3
"21690",32556381,22,0,1,3
"21691",16609983,50,0,8,9
"21692",22640266,54,0,7,4
"21693",29330350,54,0,6,4
"21694",32172100,250005,0,2,7
"21695",34288267,50,0,1,9
"21696",6942172,11,0,1,3
"21697",10560637,11,0,2,3
"21698",32701769,11,0,7,3
"21699",994447,25,0,6,12
"21700",4225847,25,0,2,12
"21701",4912979,25,0,1,12
"21702",29921978,25,0,7,12
"21703",35849912,25,0,8,12
"21704",11362281,26,0,1,12
"21705",23050754,26,0,7,12
"21706",31529902,26,0,6,12
"21707",34324117,26,0,8,12
"21708",35389290,26,0,2,12
"21709",15293825,41,0,6,12
"21710",18204892,41,0,7,12
"21711",24118682,41,0,1,12
"21712",24215119,41,0,8,12
"21713",31014210,41,0,2,12
"21714",7609594,22,0,1,3
"21715",16942257,22,0,2,3
"21716",23611965,22,0,7,3
"21717",337531,22,0,1,3
"21718",3026855,22,0,2,3
"21719",21877639,22,0,7,3
"21720",21940703,22,0,8,3
"21721",23578861,22,0,6,3
"21722",180785,500001,0,7,5
"21723",489486,500001,0,8,5
"21724",23519218,500001,0,6,5
"21725",32918189,500001,0,2,5
"21726",35668849,500001,0,1,5
"21727",1215566,5,0,1,2
"21728",6755504,5,0,2,2
"21729",11417224,5,0,7,2
"21730",18589743,5,0,6,2
"21731",24545582,5,0,8,2
"21732",6022039,34,0,2,6
"21733",6045183,34,0,6,6
"21734",10693165,34,0,8,6
"21735",16417607,34,0,7,6
"21736",28719243,34,0,1,6
"21737",6289415,22,0,2,3
"21738",10297438,22,0,1,3
"21739",30535972,22,0,7,3
"21740",7719390,22,0,7,3
"21741",36704103,22,0,1,3
"21742",436942,60,0,7,3
"21743",14906940,60,0,1,3
"21744",5666311,50,0,2,9
"21745",23143303,38,0,7,9
"21746",23386353,38,0,1,9
"21747",22034801,27,0,7,9
"21748",32738381,27,0,2,9
"21749",35185374,27,0,1,9
"21750",15825202,5,0,1,2
"21751",9041972,500001,0,1,5
"21752",27517779,22,0,1,3
"21753",36419838,22,0,7,3
"21754",17770707,35,0,2,9
"21755",36427598,50,0,1,9
"21756",11567398,34,0,1,6
"21757",14610991,34,0,7,6
"21758",34737249,34,0,2,6
"21759",3328571,60,0,7,3
"21760",7302536,60,0,2,3
"21761",29417389,60,0,1,3
"21762",10451480,51,0,2,12
"21763",17799464,41,0,7,12
"21764",21769400,41,0,1,12
"21765",15102438,53,0,2,5
"21766",17873462,53,0,1,5
"21767",20643235,53,0,8,5
"21768",24708120,53,0,6,5
"21769",30015882,53,0,7,5
"21770",944239,34,0,7,6
"21771",6210549,14,0,2,6
"21772",23905439,34,0,1,6
"21773",14112621,34,0,7,6
"21774",22067752,34,0,1,6
"21775",4792928,14,0,2,6
"21776",5109568,250005,0,8,7
"21777",10639328,50,0,1,9
"21778",30770912,53,0,6,5
"21779",35154009,14,0,7,6
"21780",1273774,41,0,2,12
"21781",25972884,41,0,1,12
"21782",7791744,38,0,7,9
"21783",34215330,38,0,1,9
"21784",6704163,50,0,1,9
"21785",34638570,50,0,2,9
"21786",2074214,47,0,7,3
"21787",7982856,47,0,1,3
"21788",15511568,34,0,2,6
"21789",19906394,34,0,1,6
"21790",1735543,38,0,2,9
"21791",14625153,38,0,6,9
"21792",21704026,38,0,1,9
"21793",29931312,38,0,7,9
"21794",32736165,38,0,8,9
"21795",2208876,60,0,1,3
"21796",14029576,60,0,2,3
"21797",21024259,60,0,6,3
"21798",28954343,60,0,8,3
"21799",32985002,60,0,7,3
"21800",2872705,38,0,1,9
"21801",36798325,38,0,7,9
"21802",23905439,34,0,1,6
"21803",36729980,34,0,7,6
"21804",2502209,22,0,1,3
"21805",12264945,22,0,7,3
"21806",1480682,2,0,1,12
"21807",5697528,22,0,8,3
"21808",10143191,22,0,1,3
"21809",21860662,22,0,6,3
"21810",26169166,22,0,2,3
"21811",36487713,22,0,7,3
"21812",3291857,4,0,8,2
"21813",25487157,4,0,6,2
"21814",26598599,4,0,1,2
"21815",36801941,4,0,7,2
"21816",10391728,34,0,1,6
"21817",34445198,34,0,7,6
"21818",13398460,22,0,1,3
"21819",7905954,11,0,2,3
"21820",22715848,11,0,6,3
"21821",23136073,11,0,1,3
"21822",35026486,11,0,8,3
"21823",36373089,11,0,7,3
"21824",14473720,22,0,1,3
"21825",36728762,22,0,7,3
"21826",2057489,38,0,7,9
"21827",33608700,38,0,1,9
"21828",274138,22,0,2,3
"21829",30334329,22,0,1,3
"21830",5482611,4,0,1,2
"21831",20505233,4,0,7,2
"21832",5950339,34,0,8,6
"21833",18623546,34,0,6,6
"21834",21250369,34,0,7,6
"21835",24914257,34,0,2,6
"21836",34731078,34,0,1,6
"21837",6851260,34,0,2,6
"21838",26347783,34,0,1,6
"21839",1981951,47,0,7,3
"21840",23481278,47,0,1,3
"21841",14880485,27,0,7,9
"21842",19785530,27,0,2,9
"21843",34006308,27,0,1,9
"21844",1690889,38,0,1,9
"21845",2387874,38,0,8,9
"21846",6510346,38,0,6,9
"21847",20988845,38,0,7,9
"21848",23270168,38,0,2,9
"21849",5083452,9,0,7,9
"21850",6493653,9,0,6,9
"21851",8011680,9,0,2,9
"21852",24324576,9,0,1,9
"21853",25477204,9,0,8,9
"21854",4808826,60,0,2,3
"21855",8233542,60,0,1,3
"21856",26089079,60,0,7,3
"21857",1968459,50,0,8,9
"21858",7281133,50,0,2,9
"21859",7923678,50,0,7,9
"21860",18294914,50,0,1,9
"21861",31980387,50,0,6,9
"21862",457170,38,0,2,9
"21863",19696134,38,0,1,9
"21864",22683648,38,0,7,9
"21865",24663802,38,0,6,9
"21866",32558783,38,0,8,9
"21867",26121630,38,0,1,9
"21868",1634797,47,0,1,3
"21869",6487353,47,0,2,3
"21870",16988102,47,0,8,3
"21871",18277628,47,0,6,3
"21872",24376798,47,0,7,3
"21873",10987434,47,0,1,3
"21874",29465712,47,0,2,3
"21875",14207907,41,0,1,12
"21876",15605291,41,0,2,12
"21877",32545157,26,0,7,12
"21878",4633404,60,0,2,3
"21879",19307769,60,0,7,3
"21880",20239925,60,0,1,3
"21881",5571165,50,0,2,9
"21882",7255941,50,0,7,9
"21883",27928263,50,0,1,9
"21884",22386974,50,0,1,9
"21885",25963984,50,0,7,9
"21886",5148349,41,0,8,12
"21887",14685546,41,0,7,12
"21888",18206414,41,0,1,12
"21889",29767062,41,0,2,12
"21890",30514840,41,0,6,12
"21891",2708774,34,0,7,6
"21892",27276694,34,0,2,6
"21893",36047928,34,0,1,6
"21894",4205766,25,0,8,12
"21895",6466501,25,0,6,12
"21896",22147078,25,0,7,12
"21897",26157056,25,0,1,12
"21898",35134492,25,0,2,12
"21899",11534667,26,0,7,12
"21900",31982718,26,0,1,12
"21901",3173647,41,0,7,12
"21902",12269668,41,0,8,12
"21903",19624137,25,0,1,12
"21904",25001339,25,0,6,12
"21905",35919482,41,0,2,12
"21906",10460173,26,0,7,12
"21907",12062898,26,0,1,12
"21908",27183773,26,0,6,12
"21909",31151402,26,0,8,12
"21910",11536428,34,0,2,6
"21911",33575133,34,0,1,6
"21912",35483895,34,0,7,6
"21913",3992147,22,0,1,3
"21914",33803517,34,0,1,6
"21915",3738097,14,0,6,6
"21916",7577348,34,0,8,6
"21917",11055505,34,0,7,6
"21918",34191604,43,0,2,6
"21919",36871549,34,0,1,6
"21920",3329891,52,0,7,2
"21921",4549317,5,0,2,2
"21922",15730961,18,0,1,2
"21923",28364032,57,0,6,3
"21924",35613555,22,0,8,3
"21925",20058023,46,0,1,8
"21926",20752876,46,0,7,8
"21927",25297369,31,0,2,8
"21928",11149420,50,0,7,9
"21929",15764859,50,0,1,9
"21930",18301911,50,0,2,9
"21931",18752468,50,0,6,9
"21932",36886303,50,0,8,9
"21933",12736187,47,0,1,3
"21934",19094889,47,0,8,3
"21935",21685571,47,0,7,3
"21936",23321559,47,0,2,3
"21937",28506453,47,0,6,3
"21938",17632415,36,0,1,12
"21939",13906586,13,0,1,12
"21940",1813620,38,0,2,9
"21941",19276642,38,0,8,9
"21942",24482289,38,0,1,9
"21943",24555336,9,0,6,9
"21944",28225258,38,0,7,9
"21945",1366225,37,0,8,2
"21946",32614057,37,0,7,2
"21947",35168403,37,0,6,2
"21948",35778962,37,0,1,2
"21949",36431799,37,0,2,2
"21950",18496972,47,0,1,3
"21951",30661276,47,0,7,3
"21952",31125370,47,0,2,3
"21953",32145933,47,0,6,3
"21954",36444452,47,0,8,3
"21955",10150751,57,0,7,3
"21956",31544731,57,0,1,3
"21957",5945918,47,0,8,3
"21958",9603082,47,0,6,3
"21959",15650107,47,0,2,3
"21960",18375638,47,0,7,3
"21961",33066713,47,0,1,3
"21962",19095686,22,0,2,3
"21963",28334726,22,0,1,3
"21964",26307723,41,0,7,12
"21965",28852421,41,0,1,12
"21966",218906,22,0,6,3
"21967",9009502,22,0,8,3
"21968",31089906,22,0,7,3
"21969",33621378,22,0,2,3
"21970",33805123,22,0,1,3
"21971",3864249,47,0,2,3
"21972",3948848,47,0,7,3
"21973",19296443,47,0,1,3
"21974",19443927,26,0,7,12
"21975",26334943,26,0,1,12
"21976",2023462,5,0,1,2
"21977",29704611,5,0,7,2
"21978",13667814,38,0,7,9
"21979",20988845,38,0,1,9
"21980",29383825,38,0,2,9
"21981",1051145,500001,0,6,5
"21982",9413853,500001,0,7,5
"21983",10946963,500001,0,8,5
"21984",26680676,500001,0,1,5
"21985",28406601,500001,0,2,5
"21986",3142094,34,0,2,6
"21987",6004960,34,0,6,6
"21988",12431333,34,0,8,6
"21989",14475316,34,0,7,6
"21990",35934928,34,0,1,6
"21991",2870597,60,0,7,3
"21992",7759621,60,0,6,3
"21993",8741643,60,0,8,3
"21994",13026050,60,0,1,3
"21995",26074029,60,0,2,3
"21996",3673796,5,0,8,2
"21997",12659572,37,0,6,2
"21998",13391824,4,0,2,2
"21999",21731999,5,0,7,2
"22000",28313110,18,0,1,2
"22001",2872705,38,0,1,9
"22002",8581099,38,0,6,9
"22003",21155077,38,0,8,9
"22004",25738905,38,0,7,9
"22005",27355055,38,0,2,9
"22006",17345252,41,0,1,12
"22007",30970331,41,0,2,12
"22008",6372814,50,0,1,9
"22009",9819753,50,0,2,9
"22010",12556094,50,0,8,9
"22011",15062993,50,0,6,9
"22012",18160291,50,0,7,9
"22013",19824509,47,0,1,3
"22014",13951332,47,0,1,3
"22015",13795802,34,0,7,6
"22016",28744442,34,0,1,6
"22017",35583916,14,0,2,6
"22018",3053032,41,0,1,12
"22019",10840911,2,0,8,12
"22020",26307723,41,0,7,12
"22021",34336180,41,0,2,12
"22022",35756013,44,0,6,12
"22023",6764936,11,0,1,3
"22024",14593793,11,0,8,3
"22025",17496364,11,0,6,3
"22026",21685878,11,0,7,3
"22027",35279285,11,0,2,3
"22028",864182,41,0,7,12
"22029",32545157,26,0,1,12
"22030",12694849,25,0,1,12
"22031",32507459,13,0,1,12
"22032",5303468,22,0,8,3
"22033",9484942,22,0,1,3
"22034",28762703,22,0,6,3
"22035",29511493,22,0,7,3
"22036",33714422,22,0,2,3
"22037",45987,34,0,8,6
"22038",5755761,34,0,6,6
"22039",21794585,34,0,2,6
"22040",25288273,34,0,1,6
"22041",34142665,34,0,7,6
"22042",24758441,34,1,1,6
"22043",27927411,34,0,7,6
"22044",36744847,34,0,2,6
"22045",11111769,53,0,1,5
"22046",17532271,53,0,7,5
"22047",1312778,60,0,7,3
"22048",18621295,60,0,1,3
"22049",34194679,60,0,2,3
"22050",7370202,38,0,2,9
"22051",15600021,38,0,7,9
"22052",29592961,38,0,1,9
"22053",16606214,34,0,7,6
"22054",21670314,14,0,8,6
"22055",22133612,47,0,1,3
"22056",24309233,43,0,2,6
"22057",35287065,43,0,6,6
"22058",8404495,38,0,1,9
"22059",9975341,38,0,7,9
"22060",10758957,38,0,6,9
"22061",26568621,38,0,8,9
"22062",2642139,22,0,6,3
"22063",4142922,22,0,2,3
"22064",16394326,22,0,1,3
"22065",24531099,22,0,7,3
"22066",30024095,22,0,8,3
"22067",10711458,22,0,1,3
"22068",21110472,22,0,2,3
"22069",27127607,22,0,7,3
"22070",13335704,22,0,7,3
"22071",19591573,22,0,1,3
"22072",14207907,41,0,1,12
"22073",19937876,41,0,7,12
"22074",19459746,22,0,6,3
"22075",19745338,22,0,8,3
"22076",28620408,22,0,2,3
"22077",30849173,22,0,7,3
"22078",34349082,22,1,1,3
"22079",18938319,22,0,1,3
"22080",21526349,22,0,7,3
"22081",32749454,22,0,2,3
"22082",18903207,22,0,1,3
"22083",31884801,22,0,7,3
"22084",4982353,34,0,1,6
"22085",17177864,34,0,7,6
"22086",19546122,34,0,2,6
"22087",26577018,34,0,6,6
"22088",29495217,34,0,8,6
"22089",16152010,60,0,7,3
"22090",25769381,60,0,1,3
"22091",18239470,29,0,7,12
"22092",35158780,29,0,1,12
"22093",7489968,26,0,2,12
"22094",7880228,26,0,7,12
"22095",11389377,26,0,6,12
"22096",12464980,26,0,1,12
"22097",25545356,26,0,8,12
"22098",19648680,50,0,1,9
"22099",487400,22,0,7,3
"22100",7070295,22,0,2,3
"22101",8632925,22,0,6,3
"22102",18716070,22,0,1,3
"22103",26135878,22,0,8,3
"22104",3059788,50,0,8,9
"22105",12769188,50,0,1,9
"22106",15747606,50,0,6,9
"22107",28167976,50,0,2,9
"22108",28280403,50,0,7,9
"22109",1634797,47,0,1,3
"22110",13200837,47,0,7,3
"22111",14471299,47,0,6,3
"22112",22120117,47,0,8,3
"22113",30784394,47,0,2,3
"22114",33465500,22,0,7,3
"22115",34127652,22,0,1,3
"22116",6669666,25,0,7,12
"22117",16621177,25,0,8,12
"22118",22975953,25,0,6,12
"22119",25788504,25,0,1,12
"22120",8203614,22,0,8,3
"22121",13963931,22,0,6,3
"22122",18641211,22,0,1,3
"22123",20347799,22,0,2,3
"22124",23739675,22,0,7,3
"22125",900517,27,0,1,9
"22126",11225547,27,0,2,9
"22127",26847124,27,0,8,9
"22128",30526233,27,0,7,9
"22129",33638685,27,0,6,9
"22130",7719390,22,0,7,3
"22131",14430068,60,0,2,3
"22132",15357640,57,0,1,3
"22133",9160923,38,0,7,9
"22134",9375394,38,0,6,9
"22135",11040263,38,0,8,9
"22136",19085669,38,0,2,9
"22137",24187019,38,0,1,9
"22138",12742999,13,0,8,12
"22139",15126003,13,0,1,12
"22140",24287936,13,0,2,12
"22141",25815876,13,0,7,12
"22142",36329347,13,0,6,12
"22143",4903194,35,0,6,9
"22144",23418042,35,0,1,9
"22145",31973157,35,0,7,9
"22146",34150160,35,0,8,9
"22147",2400979,50,0,1,9
"22148",8416778,50,0,6,9
"22149",32560791,50,0,8,9
"22150",33366218,50,0,7,9
"22151",861488,38,0,6,9
"22152",4541152,38,0,2,9
"22153",8404495,38,0,7,9
"22154",16904117,38,0,1,9
"22155",32960892,38,0,8,9
"22156",822542,60,0,2,3
"22157",1331796,38,0,1,9
"22158",896140,50,0,7,9
"22159",14686382,38,0,2,9
"22160",18294552,38,0,1,9
"22161",21712879,38,0,6,9
"22162",24822580,38,0,8,9
"22163",6782867,47,0,8,3
"22164",10621279,47,0,6,3
"22165",13558903,47,0,7,3
"22166",21385622,47,0,2,3
"22167",23481278,47,0,1,3
"22168",24795916,26,0,1,12
"22169",12281759,38,0,1,9
"22170",20692984,38,0,7,9
"22171",23784764,41,0,1,12
"22172",34148274,41,0,7,12
"22173",17633682,34,0,6,6
"22174",21714997,34,0,2,6
"22175",28991390,34,0,8,6
"22176",34084553,34,0,1,6
"22177",34171268,34,0,7,6
"22178",1061414,26,0,2,12
"22179",20516449,26,0,6,12
"22180",28356421,26,0,8,12
"22181",28858292,26,0,1,12
"22182",34348371,26,0,7,12
"22183",2450316,47,0,7,3
"22184",3366932,47,0,1,3
"22185",7296885,47,0,6,3
"22186",8105358,47,0,8,3
"22187",3652323,41,0,7,12
"22188",8313550,41,0,2,12
"22189",11128746,41,0,6,12
"22190",12818279,41,0,8,12
"22191",14207907,41,0,1,12
"22192",29461406,60,0,1,3
"22193",33186438,60,0,7,3
"22194",9115234,38,0,1,9
"22195",28232984,38,0,7,9
"22196",7866040,50,0,1,9
"22197",29569350,50,0,7,9
"22198",18592725,38,0,1,9
"22199",20964488,38,0,7,9
"22200",2741943,26,0,1,12
"22201",19797112,26,0,7,12
"22202",28266710,26,0,2,12
"22203",18285717,26,0,1,12
"22204",31600639,26,0,7,12
"22205",510365,9,0,8,9
"22206",2610042,9,0,7,9
"22207",12328986,9,0,2,9
"22208",19598482,9,0,6,9
"22209",23694286,9,0,1,9
"22210",27409134,34,0,1,6
"22211",27927411,34,0,7,6
"22212",333190,48,0,2,6
"22213",25716935,34,0,1,6
"22214",36252864,34,0,7,6
"22215",3943442,38,0,2,9
"22216",16904117,38,0,7,9
"22217",30792442,38,0,1,9
"22218",8504611,38,0,1,9
"22219",23025669,38,0,7,9
"22220",28349896,26,0,1,12
"22221",6272895,47,0,6,3
"22222",15719085,4,0,1,2
"22223",28677780,47,0,8,3
"22224",32816004,47,0,2,3
"22225",35663208,47,0,7,3
"22226",9840503,46,0,1,8
"22227",30240359,46,0,7,8
"22228",2817768,47,0,8,3
"22229",4051754,57,0,6,3
"22230",14979232,60,0,7,3
"22231",18496972,47,0,1,3
"22232",33090725,47,0,2,3
"22233",6057178,47,0,1,3
"22234",17209660,47,0,6,3
"22235",19876672,47,0,7,3
"22236",21074405,47,0,2,3
"22237",29045085,47,0,8,3
"22238",10701445,37,0,8,2
"22239",19910683,37,0,1,2
"22240",20547105,37,0,2,2
"22241",22691714,37,0,6,2
"22242",22856625,37,0,7,2
"22243",8283501,22,0,1,3
"22244",13595102,22,0,7,3
"22245",22392599,22,0,2,3
"22246",21318867,34,0,1,6
"22247",23761884,34,0,2,6
"22248",2655782,4,0,8,2
"22249",20453862,4,0,2,2
"22250",21649152,4,0,1,2
"22251",26303008,4,0,6,2
"22252",31348785,4,0,7,2
"22253",8032244,13,0,2,12
"22254",14207907,41,0,1,12
"22255",26307723,41,0,7,12
"22256",8177426,47,0,2,3
"22257",33066713,47,0,1,3
"22258",11667554,47,0,7,3
"22259",35591749,47,0,1,3
"22260",14010457,2,0,1,12
"22261",9432024,27,0,8,9
"22262",18083321,27,0,1,9
"22263",21530471,27,0,6,9
"22264",25058326,27,0,7,9
"22265",6892762,26,0,1,12
"22266",24438982,26,0,7,12
"22267",19684935,44,0,1,12
"22268",22754496,44,0,7,12
"22269",26391880,44,0,2,12
"22270",11889284,52,0,1,2
"22271",30052833,52,0,7,2
"22272",30364715,52,0,2,2
"22273",34685898,52,0,6,2
"22274",34883825,52,0,8,2
"22275",18641211,22,0,7,3
"22276",28552690,22,0,1,3
"22277",6570860,38,0,2,9
"22278",6813242,38,0,1,9
"22279",15363812,38,0,7,9
"22280",3217238,34,0,2,6
"22281",13752428,34,0,6,6
"22282",28269877,34,0,1,6
"22283",28744442,34,0,7,6
"22284",34808175,34,0,8,6
"22285",5314974,34,0,8,6
"22286",5858364,34,0,1,6
"22287",14953493,34,0,6,6
"22288",34007044,34,0,2,6
"22289",35000063,34,0,7,6
"22290",20785956,41,0,8,12
"22291",23284025,41,0,6,12
"22292",24118682,41,0,1,12
"22293",26237174,41,0,2,12
"22294",27465512,41,0,7,12
"22295",27379225,48,0,2,6
"22296",29036731,34,0,7,6
"22297",36856890,34,0,1,6
"22298",337531,22,0,1,3
"22299",6049456,22,0,8,3
"22300",10502829,22,0,7,3
"22301",12947970,22,0,6,3
"22302",20597649,22,0,2,3
"22303",3742031,22,0,6,3
"22304",4885022,22,0,7,3
"22305",21269132,22,0,1,3
"22306",36297758,22,0,8,3
"22307",4463965,16,0,6,2
"22308",22453096,16,0,8,2
"22309",28795358,16,0,1,2
"22310",29964031,16,0,7,2
"22311",35165661,16,0,2,2
"22312",4502661,4,0,7,2
"22313",19547479,4,0,1,2
"22314",13511772,41,0,1,12
"22315",31679831,50,0,7,9
"22316",34357117,50,0,1,9
"22317",3957969,22,0,2,3
"22318",4889352,22,0,7,3
"22319",16394326,22,0,1,3
"22320",4607175,22,0,7,3
"22321",6203278,22,0,1,3
"22322",15644588,22,0,2,3
"22323",8308958,60,0,8,3
"22324",9486447,60,0,1,3
"22325",13024787,60,0,6,3
"22326",20456549,60,0,7,3
"22327",23617299,60,0,2,3
"22328",16242096,34,0,2,6
"22329",30638037,34,0,1,6
"22330",3742657,57,0,2,3
"22331",16349518,57,0,1,3
"22332",27004613,57,0,8,3
"22333",35224913,57,0,7,3
"22334",36341575,57,0,6,3
"22335",6664821,38,0,8,9
"22336",8964574,38,0,2,9
"22337",9024978,38,0,6,9
"22338",16361853,38,0,1,9
"22339",20935318,38,0,7,9
"22340",3084301,22,0,8,3
"22341",9199444,22,0,1,3
"22342",10340047,22,0,6,3
"22343",10877986,22,0,7,3
"22344",12015547,22,0,2,3
"22345",9242328,22,0,7,3
"22346",32892951,57,0,1,3
"22347",13449383,50,0,7,9
"22348",22427427,50,0,1,9
"22349",23767225,34,0,8,6
"22350",23837141,34,0,2,6
"22351",34275538,26,0,6,12
"22352",9971125,60,0,6,3
"22353",19586180,60,0,2,3
"22354",26386298,60,0,8,3
"22355",28082409,60,0,7,3
"22356",32906964,60,0,1,3
"22357",14475161,38,0,1,9
"22358",30088491,38,0,7,9
"22359",5330510,3,0,8,9
"22360",11587783,3,0,2,9
"22361",19046939,3,0,1,9
"22362",32465237,3,0,6,9
"22363",35425807,3,0,7,9
"22364",6654044,41,0,6,12
"22365",25303453,41,0,1,12
"22366",29116997,41,0,7,12
"22367",36458632,41,0,8,12
"22368",18496972,47,0,1,3
"22369",31116258,47,0,7,3
"22370",10060818,38,0,6,9
"22371",16904117,38,0,7,9
"22372",29355369,38,0,8,9
"22373",30042849,38,0,2,9
"22374",33580701,38,0,1,9
"22375",2476926,38,0,8,9
"22376",4855124,38,0,2,9
"22377",15682062,38,0,1,9
"22378",18332354,38,0,6,9
"22379",26583414,38,0,7,9
"22380",150729,29,0,7,12
"22381",14257434,29,0,6,12
"22382",14674635,29,0,1,12
"22383",24445984,29,0,2,12
"22384",30831689,29,0,8,12
"22385",6715854,34,0,7,6
"22386",20149811,43,0,2,6
"22387",25033669,34,0,1,6
"22388",5964714,50,0,1,9
"22389",10333706,50,0,8,9
"22390",19638839,50,0,7,9
"22391",31589279,50,0,6,9
"22392",5550016,29,0,7,12
"22393",6882099,29,0,2,12
"22394",16939341,29,0,1,12
"22395",22915334,29,0,6,12
"22396",34164358,29,0,8,12
"22397",2050684,41,0,7,12
"22398",15136408,41,0,1,12
"22399",32203895,41,0,2,12
"22400",17119818,35,0,1,9
"22401",18622079,35,0,6,9
"22402",23512228,35,0,2,9
"22403",28057804,35,0,8,9
"22404",36155918,35,0,7,9
"22405",8465735,47,0,8,3
"22406",11904972,47,0,6,3
"22407",23636806,47,0,1,3
"22408",27602509,47,0,7,3
"22409",29548080,47,0,2,3
"22410",18380988,22,0,7,3
"22411",18938319,22,0,1,3
"22412",3843656,27,0,8,9
"22413",27324225,27,0,7,9
"22414",30924933,27,0,1,9
"22415",34663848,27,0,6,9
"22416",7382378,27,0,2,9
"22417",11064465,27,0,6,9
"22418",23444550,27,0,8,9
"22419",24547282,27,0,7,9
"22420",29361579,27,1,1,9
"22421",13644073,38,0,7,9
"22422",14257724,38,0,8,9
"22423",23954021,38,0,6,9
"22424",25352813,38,0,1,9
"22425",34138196,38,0,2,9
"22426",9071183,27,0,6,9
"22427",11872527,27,0,7,9
"22428",14075369,27,0,8,9
"22429",19296148,6,0,2,4
"22430",25599567,27,0,1,9
"22431",7874383,38,0,6,9
"22432",14246211,38,0,8,9
"22433",18134343,38,0,1,9
"22434",23228096,38,0,7,9
"22435",29158397,38,0,2,9
"22436",2954782,34,0,7,6
"22437",5098366,34,0,1,6
"22438",5419891,14,0,2,6
"22439",5577251,34,0,8,6
"22440",13507135,43,0,6,6
"22441",11907083,34,0,1,6
"22442",14610991,34,0,7,6
"22443",20195006,43,0,2,6
"22444",7886222,43,0,2,6
"22445",24728248,34,0,1,6
"22446",29793656,34,0,7,6
"22447",13804104,60,0,1,3
"22448",9218433,47,0,2,3
"22449",13595102,22,0,7,3
"22450",30497913,22,0,1,3
"22451",17799464,41,0,7,12
"22452",25295439,41,0,1,12
"22453",24758441,34,0,1,6
"22454",27927411,34,0,7,6
"22455",28496815,14,0,2,6
"22456",4502661,4,0,1,2
"22457",12928765,34,0,1,6
"22458",14104485,34,0,6,6
