"","AdID","CategoryID","IsClick","Position","ParentCategoryID"
"24143",13595102,22,1,1,3
"24144",15192388,22,1,7,3
"24145",27734587,27,1,1,9
"24146",36426954,29,1,1,12
"24147",25624961,53,1,1,5
"24148",5415810,50,1,1,9
"24149",35008375,34,1,7,6
"24150",21435945,27,1,1,9
"24151",896140,50,1,1,9
"24152",14674635,29,1,7,12
"24153",12954862,38,1,1,9
"24154",28082409,60,1,7,3
"24155",917992,27,1,1,9
"24156",10391728,34,1,1,6
"24157",16837986,29,1,7,12
"24158",8355737,34,1,7,6
"24159",555511,38,1,1,9
"24160",34050838,52,1,1,2
"24161",11389462,34,1,1,6
"24162",11020220,38,1,1,9
"24163",35934928,34,1,1,6
"24164",3948848,47,1,7,3
"24165",20988845,38,1,1,9
"24166",20058023,46,1,1,8
"24167",25218265,18,1,1,2
"24168",26079334,60,1,7,3
"24169",20494875,47,1,1,3
"24170",6115044,4,1,1,2
"24171",18294552,38,1,1,9
"24172",3007324,22,1,1,3
"24173",36414882,41,1,7,12
"24174",7481581,50,1,1,9
"24175",19443927,26,1,7,12
"24176",6115044,4,1,1,2
"24177",20909458,38,1,7,9
"24178",29358900,18,1,7,2
"24179",34355381,34,1,1,6
"24180",18945067,44,1,7,12
"24181",16348031,9,1,7,9
"24182",12286139,13,1,1,12
"24183",9260910,34,1,7,6
"24184",14207907,41,1,1,12
"24185",10732983,38,1,7,9
"24186",33066713,47,1,1,3
"24187",26079334,60,1,7,3
"24188",34606165,47,1,7,3
"24189",10620633,11,1,1,3
"24190",27324225,27,1,1,9
"24191",35370698,27,1,1,9
"24192",22428526,22,1,7,3
"24193",31565576,2,1,1,12
"24194",31163739,5,1,1,2
"24195",3987550,44,1,1,12
"24196",13026050,60,1,1,3
"24197",21411714,60,1,1,3
"24198",13710046,22,1,7,3
"24199",7332148,47,1,1,3
"24200",9977158,4,1,1,2
"24201",34880459,47,1,7,3
"24202",9413853,500001,1,7,5
"24203",4647379,38,1,7,9
"24204",1023112,5,1,1,2
"24205",18896755,27,1,1,9
"24206",15764859,50,1,7,9
"24207",26294404,57,1,7,3
"24208",35988758,22,1,1,3
"24209",28085712,38,1,1,9
"24210",5474261,41,1,7,12
"24211",25738905,38,1,7,9
"24212",15764859,50,1,1,9
"24213",28070889,47,1,1,3
"24214",26079334,60,1,7,3
"24215",23446858,60,1,7,3
"24216",35934928,34,1,1,6
"24217",5734865,41,1,1,12
"24218",1328116,26,1,1,12
"24219",17983265,53,1,1,5
"24220",18215525,38,1,1,9
"24221",33723052,22,1,7,3
"24222",3889674,41,1,1,12
"24223",14985171,50,1,7,9
"24224",9662657,47,1,1,3
"24225",5206175,22,1,1,3
"24226",1999844,38,1,1,9
"24227",1714256,41,1,1,12
"24228",15764859,50,1,7,9
"24229",10987434,47,1,7,3
"24230",12464980,26,1,7,12
"24231",16029718,34,1,1,6
"24232",23259774,47,1,1,3
"24233",17579501,38,1,1,9
"24234",25295439,41,1,7,12
"24235",6522297,36,1,1,12
"24236",21462110,41,1,7,12
"24237",2032920,27,1,7,9
"24238",13951332,47,1,1,3
"24239",35415639,38,1,1,9
"24240",7821122,50,1,1,9
"24241",9840503,46,1,1,8
"24242",24642799,34,1,7,6
"24243",29290269,47,1,1,3
"24244",2640245,50,1,1,9
"24245",7587424,27,1,7,9
"24246",32093996,22,1,1,3
"24247",33066713,47,1,1,3
"24248",31565576,2,1,1,12
"24249",22084896,34,1,7,6
"24250",22067752,34,1,1,6
"24251",9041972,500001,1,1,5
"24252",17616001,41,1,7,12
"24253",1588449,5,1,1,2
"24254",1259007,34,1,1,6
"24255",27522272,13,1,1,12
"24256",26955363,22,1,1,3
"24257",12745290,26,1,1,12
"24258",16976206,41,1,1,12
"24259",18052437,38,1,1,9
"24260",23815316,5,1,1,2
"24261",3379315,50,1,1,9
"24262",18342342,11,1,7,3
"24263",220034,35,1,7,9
"24264",5718884,41,1,7,12
"24265",9400676,29,1,1,12
"24266",14224223,34,1,7,6
"24267",23474110,34,1,1,6
"24268",9893334,13,1,1,12
"24269",20760001,22,1,7,3
"24270",36733497,37,1,1,2
"24271",917992,27,1,1,9
"24272",21446156,41,1,1,12
"24273",6841712,2,1,7,12
"24274",21462110,41,1,1,12
"24275",25508165,41,1,1,12
"24276",35598604,38,1,7,9
"24277",6892762,26,1,1,12
"24278",23968902,41,1,1,12
"24279",8357981,16,1,1,2
"24280",9893334,13,1,1,12
"24281",19706288,47,1,1,3
"24282",14619578,22,1,1,3
"24283",3656226,27,1,1,9
"24284",13571649,38,1,1,9
"24285",29144688,38,1,1,9
"24286",9413853,500001,1,1,5
"24287",8808923,47,1,1,3
"24288",17108425,34,1,1,6
"24289",9840503,46,1,1,8
"24290",33085217,34,1,1,6
"24291",14791238,60,1,1,3
"24292",35653800,41,1,1,12
"24293",917992,27,1,7,9
"24294",21249123,13,1,7,12
"24295",25688083,41,1,7,12
"24296",32093996,22,1,1,3
"24297",15764859,50,1,7,9
"24298",26121630,38,1,1,9
"24299",26975631,4,1,7,2
"24300",33085217,34,1,1,6
"24301",27754820,26,1,1,12
"24302",31449291,22,1,1,3
"24303",10725134,60,1,1,3
"24304",33940616,4,1,1,2
"24305",337531,22,1,1,3
"24306",6366317,22,1,7,3
"24307",36065656,34,1,1,6
"24308",22998320,27,1,7,9
"24309",11864727,34,1,1,6
"24310",1039706,50,1,1,9
"24311",19684935,44,1,1,12
"24312",13671281,18,1,7,2
"24313",5259950,26,1,1,12
"24314",27473310,41,1,1,12
"24315",25295439,41,1,7,12
"24316",2502209,22,1,1,3
"24317",237069,47,1,1,3
"24318",2870597,60,1,1,3
"24319",26598599,4,1,1,2
"24320",9102893,38,1,7,9
"24321",23905439,34,1,7,6
"24322",4774212,22,1,7,3
"24323",35152500,4,1,7,2
"24324",31739241,50,1,1,9
"24325",30514163,50,1,1,9
"24326",4989695,38,1,7,9
"24327",30473448,22,1,1,3
"24328",15764859,50,1,1,9
"24329",11020220,38,1,1,9
"24330",11020220,38,1,1,9
"24331",23905439,34,1,1,6
"24332",22771491,47,1,1,3
"24333",18523976,27,1,1,9
"24334",9840503,46,1,1,8
"24335",11670791,47,1,1,3
"24336",15078931,22,1,7,3
"24337",26598599,4,1,1,2
"24338",19937876,41,1,7,12
"24339",26002259,5,1,1,2
"24340",24072064,18,1,1,2
"24341",4415235,34,1,1,6
"24342",13533086,50,1,1,9
"24343",5918953,60,1,7,3
"24344",2902233,2,1,7,12
"24345",14610991,34,1,1,6
"24346",14207907,41,1,7,12
"24347",32768145,9,1,7,9
"24348",13517234,50,1,1,9
"24349",6813242,38,1,1,9
"24350",9840503,46,1,7,8
"24351",20760001,22,1,7,3
"24352",20494875,47,1,7,3
"24353",7627256,22,1,7,3
"24354",1858395,5,1,1,2
"24355",16183018,34,1,7,6
"24356",35415639,38,1,1,9
"24357",28312593,27,1,7,9
"24358",33586049,41,1,7,12
"24359",9840503,46,1,7,8
"24360",22147078,25,1,7,12
"24361",8476101,27,1,7,9
"24362",5734865,41,1,7,12
"24363",21411714,60,1,1,3
"24364",2502209,22,1,1,3
"24365",9055442,2,1,1,12
"24366",30792442,38,1,1,9
"24367",27483418,22,1,1,3
"24368",27927411,34,1,1,6
"24369",23905439,34,1,1,6
"24370",5930763,41,1,1,12
"24371",13671281,18,1,7,2
"24372",19443927,26,1,7,12
"24373",24153756,11,1,7,3
"24374",32514853,53,1,1,5
"24375",32294184,41,1,7,12
"24376",25295439,41,1,7,12
"24377",22544360,38,1,1,9
"24378",31565576,2,1,1,12
"24379",12985978,34,1,1,6
"24380",34930157,500001,1,1,5
"24381",25934993,38,1,7,9
"24382",33056961,22,1,1,3
"24383",33884806,27,1,1,9
"24384",16904117,38,1,7,9
"24385",758793,47,1,1,3
"24386",1558253,47,1,7,3
"24387",7876958,34,1,1,6
"24388",27777143,41,1,1,12
"24389",31565576,2,1,7,12
"24390",23634844,41,1,1,12
"24391",4184072,34,1,1,6
"24392",33630525,47,1,7,3
"24393",11020220,38,1,1,9
"24394",20560871,5,1,1,2
"24395",18891734,35,1,1,9
"24396",12268266,5,1,1,2
"24397",26079334,60,1,7,3
"24398",2741943,26,1,7,12
"24399",5734596,50,1,1,9
"24400",7627256,22,1,7,3
"24401",2641842,38,1,7,9
"24402",15167073,38,1,1,9
"24403",25983175,41,1,1,12
"24404",2183363,47,1,1,3
"24405",1079648,38,1,7,9
"24406",1981951,47,1,7,3
"24407",34166568,22,1,1,3
"24408",26895379,50,1,7,9
"24409",24856588,18,1,1,2
"24410",14674635,29,1,1,12
"24411",32093996,22,1,1,3
"24412",6718520,26,1,7,12
"24413",28591143,34,1,1,6
"24414",32951487,4,1,1,2
"24415",20239925,60,1,1,3
"24416",5184150,2,1,7,12
"24417",10288166,5,1,1,2
"24418",35648243,38,1,7,9
"24419",33278032,26,1,1,12
"24420",8794530,52,1,1,2
"24421",19417025,13,1,1,12
"24422",31565576,2,1,1,12
"24423",896140,50,1,7,9
"24424",32294184,41,1,1,12
"24425",14619578,22,1,7,3
"24426",32632767,4,1,1,2
"24427",8432349,26,1,1,12
"24428",27002672,5,1,1,2
"24429",15764859,50,1,7,9
"24430",18294552,38,1,1,9
"24431",29549939,34,1,1,6
"24432",20058023,46,1,7,8
"24433",14010457,2,1,7,12
"24434",6415763,5,1,1,2
"24435",16567378,22,1,1,3
"24436",29219350,4,1,1,2
"24437",15753167,34,1,1,6
"24438",8965651,52,1,1,2
"24439",3989298,18,1,1,2
"24440",17137589,34,1,1,6
"24441",12985978,34,1,1,6
"24442",24567795,34,1,1,6
"24443",25144740,50,1,1,9
"24444",28758322,3,1,1,9
"24445",2641842,38,1,7,9
"24446",8401657,34,1,1,6
"24447",31565576,2,1,1,12
"24448",17119818,35,1,1,9
"24449",21704177,22,1,1,3
"24450",31187911,41,1,1,12
"24451",13485461,4,1,7,2
"24452",29246401,22,1,1,3
"24453",23599583,22,1,1,3
"24454",13857123,34,1,1,6
"24455",12854858,22,1,7,3
"24456",19937876,41,1,1,12
"24457",36123655,60,1,1,3
"24458",9840503,46,1,1,8
"24459",8916641,50,1,1,9
"24460",15609663,34,1,1,6
"24461",22147078,25,1,7,12
"24462",19937876,41,1,1,12
"24463",4502661,4,1,1,2
"24464",34720714,11,1,1,3
"24465",1489022,18,1,1,2
"24466",6718520,26,1,7,12
"24467",7324301,38,1,1,9
"24468",23245085,38,1,7,9
"24469",18631440,50,1,1,9
"24470",32539840,41,1,1,12
"24471",17615855,25,1,1,12
"24472",20692984,38,1,1,9
"24473",11164103,38,1,1,9
"24474",28809914,34,1,7,6
"24475",27195914,41,1,1,12
"24476",28924126,22,1,1,3
"24477",28067300,50,1,1,9
"24478",11864727,34,1,1,6
"24479",15907502,57,1,1,3
"24480",1063964,57,1,7,3
"24481",30102863,2,1,1,12
"24482",7268834,22,1,1,3
"24483",30712523,47,1,7,3
"24484",32093996,22,1,1,3
"24485",13363514,26,1,1,12
"24486",19443927,26,1,7,12
"24487",11993306,22,1,7,3
"24488",12241653,41,1,1,12
"24489",25189316,27,1,7,9
"24490",28036728,47,1,7,3
"24491",30274027,34,1,1,6
"24492",12268266,5,1,1,2
"24493",32996150,50,1,1,9
"24494",11020220,38,1,1,9
"24495",29800656,22,1,7,3
"24496",18294552,38,1,1,9
"24497",27060577,34,1,1,6
"24498",7500599,50,1,1,9
"24499",18891734,35,1,1,9
"24500",29819656,29,1,7,12
"24501",22200786,41,1,1,12
"24502",14674635,29,1,1,12
"24503",13087555,38,1,1,9
"24504",7852498,60,1,1,3
"24505",8598571,38,1,7,9
"24506",35934928,34,1,1,6
"24507",9706918,47,1,7,3
"24508",20164814,60,1,1,3
"24509",33056961,22,1,1,3
"24510",31565576,2,1,7,12
"24511",34793044,51,1,1,12
"24512",27269619,29,1,7,12
"24513",25144740,50,1,1,9
"24514",31875307,50,1,7,9
"24515",20058023,46,1,1,8
"24516",19463341,44,1,7,12
"24517",6997573,34,1,1,6
"24518",46061,34,1,7,6
"24519",15040017,22,1,7,3
"24520",31166694,53,1,7,5
"24521",29135166,35,1,1,9
"24522",19937876,41,1,1,12
"24523",8193876,34,1,1,6
"24524",12985978,34,1,7,6
"24525",5930763,41,1,1,12
"24526",8916641,50,1,7,9
"24527",6115044,4,1,1,2
"24528",6718520,26,1,1,12
"24529",15787931,41,1,1,12
"24530",28759650,22,1,7,3
"24531",8916641,50,1,7,9
"24532",33102223,38,1,7,9
"24533",2861946,34,1,1,6
"24534",3980338,38,1,7,9
"24535",5538357,500001,1,1,5
"24536",14577916,11,1,7,3
"24537",14674635,29,1,1,12
"24538",9061942,26,1,7,12
"24539",9840503,46,1,7,8
"24540",29677960,38,1,1,9
"24541",14207907,41,1,1,12
"24542",22067752,34,1,7,6
"24543",15526811,26,1,1,12
"24544",32978042,60,1,7,3
"24545",33580701,38,1,1,9
"24546",23245085,38,1,7,9
"24547",31097976,5,1,1,2
"24548",19937876,41,1,1,12
"24549",2770377,41,1,7,12
"24550",5184150,2,1,1,12
"24551",1079648,38,1,1,9
"24552",31679831,50,1,1,9
"24553",17408442,25,1,1,12
"24554",20866998,47,1,1,3
"24555",25152,38,1,1,9
"24556",18275403,29,1,7,12
"24557",18270463,29,1,1,12
"24558",26206387,11,1,7,3
"24559",2203111,34,1,7,6
"24560",35962072,60,1,7,3
"24561",20277320,34,1,7,6
"24562",20058023,46,1,7,8
"24563",12443466,41,1,7,12
"24564",5633422,38,1,1,9
"24565",6182094,9,1,1,9
"24566",24728248,34,1,1,6
"24567",19937876,41,1,7,12
"24568",14674635,29,1,7,12
"24569",13255408,37,1,1,2
"24570",4801182,34,1,1,6
"24571",1103006,41,1,1,12
"24572",28350483,50,1,1,9
"24573",10987434,47,1,7,3
"24574",35471140,11,1,1,3
"24575",36425763,22,1,7,3
"24576",25898540,22,1,7,3
"24577",3989298,18,1,1,2
"24578",33155074,38,1,1,9
"24579",13671281,18,1,1,2
"24580",26936440,46,1,1,8
"24581",11813168,57,1,1,3
"24582",13671281,18,1,1,2
"24583",30370397,47,1,1,3
"24584",22150787,27,1,1,9
"24585",896140,50,1,1,9
"24586",13533543,29,1,7,12
"24587",27957276,29,1,1,12
"24588",8152267,53,1,1,5
"24589",5789926,41,1,7,12
"24590",20058023,46,1,1,8
"24591",2861946,34,1,1,6
"24592",24758441,34,1,1,6
"24593",32093996,22,1,1,3
"24594",17926338,38,1,7,9
"24595",3889674,41,1,1,12
"24596",9840503,46,1,1,8
"24597",26975631,4,1,7,2
"24598",12866750,9,1,1,9
"24599",9840503,46,1,1,8
"24600",24775896,50,1,1,9
"24601",30962525,18,1,1,2
"24602",19225041,53,1,7,5
"24603",26002259,5,1,1,2
"24604",3889674,41,1,1,12
"24605",20058023,46,1,7,8
"24606",10711458,22,1,1,3
"24607",5737256,34,1,1,6
"24608",12985978,34,1,1,6
"24609",12329644,2,1,1,12
"24610",15656524,47,1,1,3
"24611",9977158,4,1,1,2
"24612",10725134,60,1,7,3
"24613",19937876,41,1,1,12
"24614",17615855,25,1,7,12
"24615",20752876,46,1,1,8
"24616",3980338,38,1,7,9
"24617",13671281,18,1,1,2
"24618",8456419,38,1,1,9
"24619",34097673,26,1,1,12
"24620",20257945,22,1,1,3
"24621",25934993,38,1,7,9
"24622",17453815,38,1,1,9
"24623",28082409,60,1,1,3
"24624",18294552,38,1,7,9
"24625",29508305,2,1,1,12
"24626",20495936,47,1,7,3
"24627",4390192,53,1,1,5
"24628",25578106,41,1,1,12
"24629",31455602,34,1,1,6
"24630",35934928,34,1,1,6
"24631",35921165,22,1,7,3
"24632",19463341,44,1,7,12
"24633",25377721,11,1,1,3
"24634",28591143,34,1,7,6
"24635",25936701,22,1,7,3
"24636",2032920,27,1,7,9
"24637",6120792,41,1,1,12
"24638",30102863,2,1,1,12
"24639",22371749,60,1,1,3
"24640",13533469,50,1,1,9
"24641",31565576,2,1,1,12
"24642",20648130,4,1,7,2
"24643",17119818,35,1,7,9
"24644",4049196,22,1,7,3
"24645",11020220,38,1,1,9
"24646",896140,50,1,7,9
"24647",11677947,27,1,1,9
"24648",10061204,38,1,1,9
"24649",19259659,41,1,1,12
"24650",9706918,47,1,7,3
"24651",917992,27,1,7,9
"24652",29290269,47,1,1,3
"24653",2785109,60,1,1,3
"24654",2861946,34,1,7,6
"24655",12043775,38,1,1,9
"24656",36316582,4,1,1,2
"24657",7464384,38,1,1,9
"24658",27927411,34,1,7,6
"24659",11020220,38,1,1,9
"24660",9840503,46,1,1,8
"24661",16989641,27,1,7,9
"24662",22084896,34,1,1,6
"24663",15896395,25,1,1,12
"24664",25684481,22,1,7,3
"24665",14207907,41,1,1,12
"24666",19443927,26,1,7,12
"24667",34568612,38,1,1,9
"24668",14365854,9,1,7,9
"24669",28350483,50,1,1,9
"24670",9115234,38,1,7,9
"24671",12276788,26,1,7,12
"24672",28070889,47,1,1,3
"24673",10605171,41,1,1,12
"24674",17267732,50,1,7,9
"24675",33266184,60,1,1,3
"24676",5835167,22,1,1,3
"24677",25295439,41,1,7,12
"24678",10871403,47,1,1,3
"24679",30264761,34,1,1,6
"24680",20456549,60,1,7,3
"24681",28070889,47,1,1,3
"24682",32878738,46,1,1,8
"24683",6892762,26,1,1,12
"24684",6522297,36,1,1,12
"24685",1211269,44,1,1,12
"24686",31123661,60,1,1,3
"24687",26688251,22,1,7,3
"24688",17333415,60,1,1,3
"24689",19937876,41,1,1,12
"24690",22771491,47,1,1,3
"24691",2770377,41,1,7,12
"24692",19225041,53,1,7,5
"24693",29135166,35,1,1,9
"24694",22577395,41,1,1,12
"24695",2082799,5,1,1,2
"24696",24219331,34,1,7,6
"24697",9609114,47,1,7,3
"24698",6115044,4,1,1,2
"24699",31040287,60,1,1,3
"24700",31523958,50,1,1,9
"24701",4912979,25,1,1,12
"24702",29135166,35,1,1,9
"24703",9840503,46,1,1,8
"24704",31163739,5,1,1,2
"24705",8456419,38,1,1,9
"24706",22754496,44,1,1,12
"24707",12338106,22,1,1,3
"24708",28552690,22,1,1,3
"24709",30502676,4,1,1,2
"24710",6892762,26,1,1,12
"24711",2870597,60,1,7,3
"24712",19417025,13,1,1,12
"24713",8108145,13,1,1,12
"24714",28986792,50,1,1,9
"24715",33940616,4,1,1,2
"24716",22771491,47,1,1,3
"24717",6841712,2,1,7,12
"24718",6115044,4,1,1,2
"24719",21462110,41,1,7,12
"24720",12241653,41,1,7,12
"24721",1781805,38,1,7,9
"24722",6522297,36,1,1,12
"24723",12613281,53,1,7,5
"24724",13844385,27,1,1,9
"24725",32765898,22,1,1,3
"24726",36360062,34,1,1,6
"24727",28082409,60,1,7,3
"24728",2891720,46,1,7,8
"24729",20752876,46,1,1,8
"24730",25551726,50,1,1,9
"24731",11681114,60,1,1,3
"24732",527669,22,1,1,3
"24733",13571649,38,1,7,9
"24734",20108438,38,1,1,9
"24735",34358903,60,1,1,3
"24736",9662657,47,1,7,3
"24737",4891922,34,1,1,6
"24738",29358900,18,1,1,2
"24739",25040231,44,1,1,12
"24740",27715938,47,1,7,3
"24741",18631440,50,1,1,9
"24742",9840503,46,1,1,8
"24743",10760914,34,1,1,6
"24744",35921165,22,1,7,3
"24745",3889674,41,1,7,12
"24746",24261273,47,1,1,3
"24747",17453815,38,1,1,9
"24748",23347184,38,1,1,9
"24749",4277270,41,1,1,12
"24750",30792442,38,1,1,9
"24751",6892762,26,1,1,12
"24752",32093996,22,1,1,3
"24753",6841712,2,1,1,12
"24754",30240359,46,1,1,8
"24755",3864399,13,1,1,12
"24756",20058023,46,1,1,8
"24757",12785740,26,1,1,12
"24758",6522297,36,1,1,12
"24759",24567795,34,1,1,6
"24760",2891720,46,1,7,8
"24761",27595199,4,1,1,2
"24762",820252,44,1,1,12
"24763",21789433,50,1,1,9
"24764",25000847,38,1,1,9
"24765",27971203,34,1,1,6
"24766",24728248,34,1,1,6
"24767",19937876,41,1,7,12
"24768",15633733,18,1,1,2
"24769",8246862,41,1,1,12
"24770",32311195,26,1,1,12
"24771",8676365,34,1,1,6
"24772",33580701,38,1,1,9
"24773",6911332,38,1,1,9
"24774",4390192,53,1,1,5
"24775",19646419,22,1,7,3
"24776",7268834,22,1,1,3
"24777",36047928,34,1,1,6
"24778",7453083,2,1,1,12
"24779",11164103,38,1,1,9
"24780",10714708,37,1,1,2
"24781",36431362,41,1,1,12
"24782",2872705,38,1,1,9
"24783",10725134,60,1,7,3
"24784",2995755,60,1,7,3
"24785",20760001,22,1,7,3
"24786",27961053,50,1,1,9
"24787",18496972,47,1,1,3
"24788",6892762,26,1,1,12
"24789",24438982,26,1,7,12
"24790",9413853,500001,1,1,5
"24791",4881499,18,1,7,2
"24792",427050,41,1,1,12
"24793",22754496,44,1,1,12
"24794",20494875,47,1,7,3
"24795",19417025,13,1,1,12
"24796",35415639,38,1,1,9
"24797",19050064,41,1,1,12
"24798",23474110,34,1,1,6
"24799",27403876,41,1,1,12
"24800",35415639,38,1,1,9
"24801",23771287,34,1,1,6
"24802",13345408,4,1,7,2
"24803",12764324,50,1,7,9
"24804",22754496,44,1,1,12
"24805",11020220,38,1,1,9
"24806",19835529,11,1,7,3
"24807",14674635,29,1,1,12
"24808",9242328,22,1,7,3
"24809",28082409,60,1,7,3
"24810",12985010,34,1,1,6
"24811",23762984,50,1,7,9
"24812",15192388,22,1,7,3
"24813",6029975,27,1,1,9
"24814",29135166,35,1,1,9
"24815",25684140,16,1,1,2
"24816",33958034,44,1,1,12
"24817",9907217,60,1,1,3
"24818",24574139,34,1,1,6
"24819",26030405,47,1,7,3
"24820",33662202,34,1,1,6
"24821",15114019,41,1,1,12
"24822",16541935,500001,1,1,5
"24823",33066713,47,1,1,3
"24824",22994036,25,1,7,12
"24825",27927411,34,1,7,6
"24826",15719085,4,1,7,2
"24827",13571649,38,1,1,9
"24828",27927411,34,1,7,6
"24829",10400851,41,1,1,12
"24830",12241653,41,1,1,12
"24831",15432812,47,1,1,3
"24832",20692984,38,1,1,9
"24833",8813965,2,1,7,12
"24834",13671281,18,1,1,2
"24835",4801182,34,1,1,6
"24836",2610841,3,1,1,9
"24837",20058023,46,1,1,8
"24838",5578104,38,1,7,9
"24839",30240359,46,1,1,8
"24840",19296443,47,1,1,3
"24841",17680654,34,1,7,6
"24842",5353669,50,1,1,9
"24843",1262357,47,1,7,3
"24844",23245085,38,1,7,9
"24845",1474096,22,1,1,3
"24846",34978927,34,1,1,6
"24847",11020220,38,1,1,9
"24848",15764859,50,1,1,9
"24849",7601429,26,1,1,12
"24850",27571148,60,1,1,3
"24851",29451092,60,1,1,3
"24852",7627256,22,1,7,3
"24853",2902233,2,1,7,12
"24854",6964121,500001,1,1,5
"24855",6303835,27,1,7,9
"24856",10477342,41,1,1,12
"24857",31163739,5,1,1,2
"24858",16645805,34,1,1,6
"24859",6892762,26,1,1,12
"24860",31565576,2,1,1,12
"24861",25863656,5,1,7,2
"24862",32093996,22,1,7,3
"24863",16867711,51,1,1,12
"24864",36657250,29,1,1,12
"24865",25060101,34,1,1,6
"24866",9048099,34,1,1,6
"24867",27324225,27,1,7,9
"24868",34514394,5,1,7,2
"24869",14207907,41,1,7,12
"24870",14207907,41,1,1,12
"24871",14546455,53,1,1,5
"24872",14392132,50,1,1,9
"24873",2516949,41,1,1,12
"24874",31040287,60,1,1,3
"24875",35750834,60,1,1,3
"24876",27533674,50,1,1,9
"24877",9840503,46,1,1,8
"24878",3938079,41,1,1,12
"24879",27467175,4,1,7,2
"24880",29793656,34,1,7,6
"24881",23905439,34,1,1,6
"24882",8476101,27,1,7,9
"24883",20577896,34,1,1,6
"24884",11020220,38,1,1,9
"24885",24856588,18,1,1,2
"24886",27826445,47,1,7,3
"24887",33066713,47,1,1,3
"24888",31565576,2,1,1,12
"24889",11149420,50,1,7,9
"24890",21964567,41,1,1,12
"24891",33902465,27,1,1,9
"24892",22011792,50,1,7,9
"24893",5815916,34,1,1,6
"24894",4580507,47,1,1,3
"24895",9840503,46,1,1,8
"24896",20058023,46,1,7,8
"24897",2074214,47,1,7,3
"24898",13036302,27,1,7,9
"24899",33056961,22,1,1,3
"24900",9026365,26,1,1,12
"24901",25248378,26,1,7,12
"24902",19533290,34,1,7,6
"24903",10620633,11,1,7,3
"24904",20058023,46,1,7,8
"24905",18210729,41,1,1,12
"24906",18294552,38,1,1,9
"24907",22782125,46,1,1,8
"24908",31565576,2,1,1,12
"24909",3889674,41,1,1,12
"24910",8053832,27,1,1,9
"24911",20780491,38,1,1,9
"24912",29667286,22,1,7,3
"24913",4669946,29,1,7,12
"24914",22067752,34,1,1,6
"24915",14172796,38,1,1,9
"24916",13671281,18,1,1,2
"24917",19750772,4,1,1,2
"24918",33357218,47,1,1,3
"24919",11417224,5,1,1,2
"24920",24971613,38,1,1,9
"24921",17364407,41,1,1,12
"24922",29419267,47,1,1,3
"24923",18808318,34,1,1,6
"24924",17512842,38,1,1,9
"24925",20495936,47,1,1,3
"24926",31565576,2,1,1,12
"24927",13951332,47,1,1,3
"24928",32177447,60,1,7,3
"24929",35921165,22,1,7,3
"24930",35404091,27,1,1,9
"24931",30747144,41,1,1,12
"24932",12985978,34,1,1,6
"24933",7757289,57,1,7,3
"24934",917992,27,1,1,9
"24935",33093974,26,1,1,12
"24936",25208798,22,1,1,3
"24937",22968355,50,1,7,9
"24938",12985978,34,1,1,6
"24939",25963984,50,1,7,9
"24940",2770377,41,1,7,12
"24941",444421,22,1,1,3
"24942",18843741,5,1,1,2
"24943",11718456,60,1,7,3
"24944",9840503,46,1,7,8
"24945",26114122,41,1,7,12
"24946",22883093,5,1,1,2
"24947",20988845,38,1,1,9
"24948",21995775,34,1,1,6
"24949",18204292,26,1,7,12
"24950",22237727,22,1,7,3
"24951",31706224,38,1,1,9
"24952",22096247,47,1,1,3
"24953",2057489,38,1,1,9
"24954",1967563,53,1,1,5
"24955",337531,22,1,1,3
"24956",31173765,38,1,1,9
"24957",33707454,29,1,7,12
"24958",4414425,11,1,1,3
"24959",10522394,22,1,7,3
"24960",16764289,38,1,1,9
"24961",11201332,34,1,1,6
"24962",14511651,34,1,1,6
"24963",24153756,11,1,7,3
"24964",5633422,38,1,1,9
"24965",8916641,50,1,1,9
"24966",27456608,53,1,1,5
"24967",33516216,50,1,1,9
"24968",6964121,500001,1,1,5
"24969",26832717,34,1,1,6
"24970",26509918,26,1,1,12
"24971",10088295,22,1,7,3
"24972",22067752,34,1,7,6
"24973",34267866,47,1,7,3
"24974",33805123,22,1,7,3
"24975",32873678,53,1,1,5
"24976",18294552,38,1,7,9
"24977",25377721,11,1,1,3
"24978",17774938,22,1,1,3
"24979",2861946,34,1,7,6
"24980",31216505,34,1,1,6
"24981",11389462,34,1,7,6
"24982",34084553,34,1,1,6
"24983",11111769,53,1,1,5
"24984",28361477,38,1,1,9
"24985",17615855,25,1,7,12
"24986",30218062,34,1,1,6
"24987",15685825,500001,1,1,5
"24988",26002259,5,1,1,2
"24989",22386974,50,1,7,9
"24990",14207907,41,1,1,12
"24991",29419267,47,1,1,3
"24992",19937876,41,1,7,12
"24993",6115044,4,1,1,2
"24994",36010006,11,1,7,3
"24995",29738933,34,1,7,6
"24996",6115044,4,1,1,2
"24997",22386974,50,1,1,9
"24998",10400851,41,1,1,12
"24999",6115044,4,1,1,2
"25000",21411714,60,1,1,3
"25001",4049196,22,1,7,3
"25002",19417025,13,1,1,12
"25003",33462734,27,1,1,9
"25004",21689205,34,1,1,6
"25005",896140,50,1,1,9
"25006",24728248,34,1,1,6
"25007",30857661,5,1,1,2
"25008",8916641,50,1,7,9
"25009",5615890,47,1,1,3
"25010",1360281,13,1,1,12
"25011",35123196,34,1,7,6
"25012",7445,38,1,7,9
"25013",33902465,27,1,1,9
"25014",21411714,60,1,7,3
"25015",14207907,41,1,1,12
